[IOT][2023-05-28 13:13:22,436][INFO] starting...
2023-05-28T13:24:33.687863298Z [WORM][2023-05-28 13:24:33,687][INFO] log:237;reward=0.10017495155334544;action=4;reward_sum=6.010119318962104
2023-05-28T13:24:34.188681912Z [WORM][2023-05-28 13:24:34,188][INFO] log:237;reward=0;action=3;reward_sum=6.010119318962104
2023-05-28T13:24:34.188780638Z [WORM][2023-05-28 13:24:34,188][INFO] pinging...
2023-05-28T13:24:34.689537286Z [WORM][2023-05-28 13:24:34,689][INFO] log:237;reward=0.300494515895843;action=0;reward_sum=6.310613834857947
2023-05-28T13:24:35.190290027Z [WORM][2023-05-28 13:24:35,190][INFO] log:237;reward=0.30050082206726003;action=4;reward_sum=6.611114656925207
2023-05-28T13:24:35.691110345Z [WORM][2023-05-28 13:24:35,690][INFO] log:237;reward=0.35057208538055384;action=2;reward_sum=6.961686742305761
2023-05-28T13:24:36.192059334Z [WORM][2023-05-28 13:24:36,191][INFO] log:237;reward=0;action=3;reward_sum=6.961686742305761
2023-05-28T13:24:36.692908816Z [WORM][2023-05-28 13:24:36,692][INFO] log:237;reward=0.100177454948426;action=2;reward_sum=7.061864197254187
2023-05-28T13:24:37.193666627Z [WORM][2023-05-28 13:24:37,193][INFO] log:237;reward=0.0;action=1;reward_sum=7.061864197254187
2023-05-28T13:24:37.694583516Z [WORM][2023-05-28 13:24:37,694][INFO] log:237;reward=0.10015888214111435;action=2;reward_sum=7.1620230793953015
2023-05-28T13:24:38.195303055Z [WORM][2023-05-28 13:24:38,195][INFO] log:237;reward=0.6009998798370368;action=4;reward_sum=7.763022959232338
2023-05-28T13:24:38.696119776Z [WORM][2023-05-28 13:24:38,695][INFO] log:237;reward=0.10016355514526332;action=2;reward_sum=7.863186514377602
2023-05-28T13:24:39.196894739Z [WORM][2023-05-28 13:24:39,196][INFO] log:237;reward=0.0;action=1;reward_sum=7.863186514377602
2023-05-28T13:24:39.697793093Z [WORM][2023-05-28 13:24:39,697][INFO] log:237;reward=0.10015711784362757;action=2;reward_sum=7.963343632221229
2023-05-28T13:24:40.198700464Z [WORM][2023-05-28 13:24:40,198][INFO] log:237;reward=0.0;action=1;reward_sum=7.963343632221229
2023-05-28T13:24:40.699589320Z [WORM][2023-05-28 13:24:40,699][INFO] log:237;reward=0.5007969379425035;action=4;reward_sum=8.464140570163732
2023-05-28T13:24:41.200078156Z [WORM][2023-05-28 13:24:41,199][INFO] log:237;reward=0.15024201869964493;action=2;reward_sum=8.614382588863377
2023-05-28T13:24:41.700900999Z [WORM][2023-05-28 13:24:41,700][INFO] log:237;reward=0.20032238960266113;action=4;reward_sum=8.814704978466038
2023-05-28T13:24:42.201656144Z [WORM][2023-05-28 13:24:42,201][INFO] log:237;reward=0.37560876607894933;action=0;reward_sum=9.190313744544987
2023-05-28T13:24:42.702498854Z [WORM][2023-05-28 13:24:42,702][INFO] log:237;reward=0.20031375885009695;action=4;reward_sum=9.390627503395084
2023-05-28T13:24:43.203453694Z [WORM][2023-05-28 13:24:43,203][INFO] log:237;reward=0.10016336441039897;action=4;reward_sum=9.490790867805483
2023-05-28T13:24:43.704321682Z [WORM][2023-05-28 13:24:43,703][INFO] log:237;reward=0.2503985643386848;action=2;reward_sum=9.741189432144168
2023-05-28T13:24:44.204868426Z [WORM][2023-05-28 13:24:44,204][INFO] log:237;reward=0.20032095909118652;action=4;reward_sum=9.941510391235354
2023-05-28T13:24:44.705715389Z [WORM][2023-05-28 13:24:44,705][INFO] log:237;reward=0.10015981197357071;action=2;reward_sum=10.041670203208925
2023-05-28T13:24:45.207566766Z [WORM][2023-05-28 13:24:45,207][INFO] scanning...
2023-05-28T13:24:45.708374904Z [WORM][2023-05-28 13:24:45,708][INFO] log:238;reward=0.10026319026947128;action=2;reward_sum=0.10026319026947128
2023-05-28T13:24:46.277675177Z [WORM][2023-05-28 13:24:46,277][INFO] scanning...
2023-05-28T13:24:46.778612204Z [WORM][2023-05-28 13:24:46,778][INFO] log:239;reward=0.10700891017913783;action=2;reward_sum=0.10700891017913783
2023-05-28T13:24:47.779766547Z [WORM][2023-05-28 13:24:47,779][INFO] scanning...
2023-05-28T13:24:48.280031092Z [WORM][2023-05-28 13:24:48,279][INFO] log:241;reward=0.15016186237335205;action=2;reward_sum=0.15016186237335205
2023-05-28T13:24:48.781208750Z [WORM][2023-05-28 13:24:48,780][INFO] fetching info...
2023-05-28T13:24:49.281959237Z [WORM][2023-05-28 13:24:49,281][INFO] log:242;reward=1.0154085636138923;action=4;reward_sum=1.0154085636138923
2023-05-28T13:24:49.282052783Z [WORM][2023-05-28 13:24:49,281][INFO] fetching info...
2023-05-28T13:24:49.783007022Z [WORM][2023-05-28 13:24:49,782][INFO] log:242;reward=0.10016989707946777;action=4;reward_sum=1.11557846069336
2023-05-28T13:24:49.783068908Z [WORM][2023-05-28 13:24:49,782][INFO] scanning...
2023-05-28T13:24:50.283192187Z [WORM][2023-05-28 13:24:50,283][INFO] log:242;reward=0.200315070152282;action=2;reward_sum=1.315893530845642
2023-05-28T13:24:50.784259557Z [WORM][2023-05-28 13:24:50,784][INFO] fetching info...
2023-05-28T13:24:51.284981943Z [WORM][2023-05-28 13:24:51,284][INFO] log:243;reward=0.30044064521789693;action=4;reward_sum=0.30044064521789693
2023-05-28T13:24:51.285080749Z [WORM][2023-05-28 13:24:51,284][INFO] scanning...
2023-05-28T13:24:51.785884555Z [WORM][2023-05-28 13:24:51,785][INFO] log:243;reward=0.15026690959930278;action=2;reward_sum=0.4507075548171997
2023-05-28T13:24:51.785991085Z [WORM][2023-05-28 13:24:51,785][INFO] scanning...
2023-05-28T13:24:52.286270127Z [WORM][2023-05-28 13:24:52,286][INFO] log:243;reward=0.05004014968872106;action=2;reward_sum=0.5007477045059208
2023-05-28T13:24:52.787305579Z [WORM][2023-05-28 13:24:52,787][INFO] fetching info...
2023-05-28T13:24:53.287572899Z [WORM][2023-05-28 13:24:53,287][INFO] log:244;reward=0.4005146026611328;action=4;reward_sum=0.4005146026611328
2023-05-28T13:24:53.788817853Z [WORM][2023-05-28 13:24:53,788][INFO] scanning...
2023-05-28T13:24:54.289191623Z [WORM][2023-05-28 13:24:54,289][INFO] log:245;reward=0.20029361248016286;action=2;reward_sum=0.20029361248016286
2023-05-28T13:24:54.790556022Z [WORM][2023-05-28 13:24:54,790][INFO] pinging...
2023-05-28T13:24:55.291110861Z [WORM][2023-05-28 13:24:55,290][INFO] log:246;reward=0.6544706702232359;action=0;reward_sum=0.6544706702232359
2023-05-28T13:24:55.792008600Z [WORM][2023-05-28 13:24:55,791][INFO] log:246;reward=0.5008744239807115;action=4;reward_sum=1.1553450942039474
2023-05-28T13:24:56.292969492Z [WORM][2023-05-28 13:24:56,292][INFO] log:246;reward=0.05009360313415545;action=0;reward_sum=1.2054386973381028
2023-05-28T13:24:56.793853349Z [WORM][2023-05-28 13:24:56,793][INFO] log:246;reward=0.0;action=1;reward_sum=1.2054386973381028
2023-05-28T13:24:57.294153445Z [WORM][2023-05-28 13:24:57,293][INFO] log:246;reward=0.05005979537963867;action=0;reward_sum=1.2554984927177415
2023-05-28T13:24:57.795395790Z [WORM][2023-05-28 13:24:57,795][INFO] scanning...
2023-05-28T13:24:58.295665759Z [WORM][2023-05-28 13:24:58,295][INFO] log:247;reward=0.40064685344696116;action=2;reward_sum=0.40064685344696116
2023-05-28T13:24:58.796852884Z [WORM][2023-05-28 13:24:58,796][INFO] scanning...
2023-05-28T13:24:59.297148088Z [WORM][2023-05-28 13:24:59,296][INFO] log:248;reward=0.10014705657959055;action=2;reward_sum=0.10014705657959055
2023-05-28T13:24:59.798322300Z [WORM][2023-05-28 13:24:59,798][INFO] pinging...
2023-05-28T13:25:00.299245982Z [WORM][2023-05-28 13:25:00,298][INFO] log:249;reward=0.15024328231811523;action=0;reward_sum=0.15024328231811523
2023-05-28T13:25:00.800109871Z [WORM][2023-05-28 13:25:00,799][INFO] log:249;reward=1.0015950202941895;action=4;reward_sum=1.1518383026123047
2023-05-28T13:25:01.300821065Z [WORM][2023-05-28 13:25:01,300][INFO] log:249;reward=0.2003649234771725;action=2;reward_sum=1.3522032260894772
2023-05-28T13:25:01.801742572Z [WORM][2023-05-28 13:25:01,801][INFO] log:249;reward=0.20034589767455913;action=4;reward_sum=1.5525491237640363
2023-05-28T13:25:02.302524047Z [WORM][2023-05-28 13:25:02,302][INFO] log:249;reward=0.10017468929290807;action=2;reward_sum=1.6527238130569444
2023-05-28T13:25:02.803415959Z [WORM][2023-05-28 13:25:02,803][INFO] log:249;reward=0.1252155303955078;action=0;reward_sum=1.7779393434524522
2023-05-28T13:25:03.304426514Z [WORM][2023-05-28 13:25:03,304][INFO] log:249;reward=0.1001714706420902;action=2;reward_sum=1.8781108140945424
2023-05-28T13:25:03.805127317Z [WORM][2023-05-28 13:25:03,804][INFO] log:249;reward=0.40068502426147745;action=4;reward_sum=2.27879583835602
2023-05-28T13:25:04.305914293Z [WORM][2023-05-28 13:25:04,305][INFO] log:249;reward=0.10016670227050817;action=2;reward_sum=2.378962540626528
2023-05-28T13:25:04.806835029Z [WORM][2023-05-28 13:25:04,806][INFO] log:249;reward=0.20033698081970286;action=4;reward_sum=2.579299521446231
2023-05-28T13:25:05.307717874Z [WORM][2023-05-28 13:25:05,307][INFO] log:249;reward=0.1001749038696289;action=4;reward_sum=2.6794744253158598
2023-05-28T13:25:05.808512484Z [WORM][2023-05-28 13:25:05,808][INFO] log:249;reward=0.0;action=1;reward_sum=2.6794744253158598
2023-05-28T13:25:06.309484106Z [WORM][2023-05-28 13:25:06,309][INFO] log:249;reward=0.20034084320068324;action=2;reward_sum=2.879815268516543
2023-05-28T13:25:06.810339700Z [WORM][2023-05-28 13:25:06,809][INFO] log:249;reward=0.05008239746093679;action=2;reward_sum=2.92989766597748
2023-05-28T13:25:07.310992438Z [WORM][2023-05-28 13:25:07,310][INFO] log:249;reward=0.4006675243377664;action=4;reward_sum=3.3305651903152462
2023-05-28T13:25:07.811859689Z [WORM][2023-05-28 13:25:07,811][INFO] log:249;reward=0;action=3;reward_sum=3.3305651903152462
2023-05-28T13:25:08.312762572Z [WORM][2023-05-28 13:25:08,312][INFO] log:249;reward=0.20034108161926056;action=4;reward_sum=3.530906271934507
2023-05-28T13:25:08.813529729Z [WORM][2023-05-28 13:25:08,813][INFO] log:249;reward=0.30050684213638323;action=0;reward_sum=3.83141311407089
2023-05-28T13:25:09.314450316Z [WORM][2023-05-28 13:25:09,314][INFO] log:249;reward=0.2504210710525516;action=2;reward_sum=4.081834185123442
2023-05-28T13:25:09.815262654Z [WORM][2023-05-28 13:25:09,815][INFO] log:249;reward=0.300513648986815;action=4;reward_sum=4.382347834110257
2023-05-28T13:25:10.316030398Z [WORM][2023-05-28 13:25:10,315][INFO] log:249;reward=0.07512761354446429;action=0;reward_sum=4.457475447654721
2023-05-28T13:25:10.816917731Z [WORM][2023-05-28 13:25:10,816][INFO] log:249;reward=0.20032620429992676;action=4;reward_sum=4.657801651954648
2023-05-28T13:25:11.317727499Z [WORM][2023-05-28 13:25:11,317][INFO] log:249;reward=0.10016708374023509;action=4;reward_sum=4.757968735694883
2023-05-28T13:25:11.818583334Z [WORM][2023-05-28 13:25:11,818][INFO] log:249;reward=0;action=3;reward_sum=4.757968735694883
2023-05-28T13:25:12.319527584Z [WORM][2023-05-28 13:25:12,319][INFO] log:249;reward=0;action=3;reward_sum=4.757968735694883
2023-05-28T13:25:12.820176931Z [WORM][2023-05-28 13:25:12,819][INFO] log:249;reward=0.12520630359649676;action=0;reward_sum=4.8831750392913795
2023-05-28T13:25:13.320945692Z [WORM][2023-05-28 13:25:13,320][INFO] log:249;reward=0.40065398216247416;action=4;reward_sum=5.283829021453854
2023-05-28T13:25:13.799742139Z [WORM][2023-05-28 13:25:13,799][INFO] fetching info...
2023-05-28T13:25:13.799801170Z [WORM][2023-05-28 13:25:13,799][INFO] scanning...
2023-05-28T13:25:13.821681581Z [WORM][2023-05-28 13:25:13,821][INFO] log:249;reward=0;action=3;reward_sum=5.283829021453854
2023-05-28T13:25:14.050123860Z [WORM][2023-05-28 13:25:14,049][INFO] fetching info...
2023-05-28T13:25:14.050186567Z [WORM][2023-05-28 13:25:14,050][INFO] scanning...
2023-05-28T13:25:14.269968885Z [WORM][2023-05-28 13:25:14,269][INFO] scanning...
2023-05-28T13:25:14.322489666Z [WORM][2023-05-28 13:25:14,322][INFO] log:249;reward=0.2003038406372042;action=4;reward_sum=5.484132862091058
2023-05-28T13:25:14.485338060Z [WORM][2023-05-28 13:25:14,485][INFO] fetching info...
2023-05-28T13:25:14.485396349Z [WORM][2023-05-28 13:25:14,485][INFO] scanning...
2023-05-28T13:25:14.763126372Z [WORM][2023-05-28 13:25:14,762][INFO] fetching info...
2023-05-28T13:25:14.763186425Z [WORM][2023-05-28 13:25:14,763][INFO] fetching info...
2023-05-28T13:25:14.763191515Z [WORM][2023-05-28 13:25:14,763][INFO] scanning...
2023-05-28T13:25:14.823402487Z [WORM][2023-05-28 13:25:14,823][INFO] log:249;reward=0.10016312599182164;action=0;reward_sum=5.5842959880828795
2023-05-28T13:25:14.998201799Z [WORM][2023-05-28 13:25:14,998][INFO] scanning...
2023-05-28T13:25:15.268926250Z [WORM][2023-05-28 13:25:15,268][INFO] fetching info...
2023-05-28T13:25:15.269000099Z [WORM][2023-05-28 13:25:15,268][INFO] fetching info...
2023-05-28T13:25:15.269051235Z [WORM][2023-05-28 13:25:15,268][INFO] scanning...
2023-05-28T13:25:15.324187574Z [WORM][2023-05-28 13:25:15,324][INFO] log:249;reward=0.20033478736877441;action=4;reward_sum=5.784630775451654
2023-05-28T13:25:15.485044371Z [WORM][2023-05-28 13:25:15,484][INFO] fetching info...
2023-05-28T13:25:15.485108251Z [WORM][2023-05-28 13:25:15,484][INFO] fetching info...
2023-05-28T13:25:15.485113310Z [WORM][2023-05-28 13:25:15,484][INFO] fetching info...
2023-05-28T13:25:15.485118741Z [WORM][2023-05-28 13:25:15,485][INFO] fetching info...
2023-05-28T13:25:15.485154568Z [WORM][2023-05-28 13:25:15,485][INFO] fetching info...
2023-05-28T13:25:15.485190595Z [WORM][2023-05-28 13:25:15,485][INFO] pinging...
2023-05-28T13:25:15.825074848Z [WORM][2023-05-28 13:25:15,824][INFO] log:249;reward=0.10017166137695455;action=4;reward_sum=5.8848024368286085
2023-05-28T13:25:16.325859198Z [WORM][2023-05-28 13:25:16,325][INFO] log:249;reward=0.7011515617370598;action=2;reward_sum=6.585953998565668
2023-05-28T13:25:16.826689946Z [WORM][2023-05-28 13:25:16,826][INFO] log:249;reward=0.0;action=1;reward_sum=6.585953998565668
2023-05-28T13:25:17.327767296Z [WORM][2023-05-28 13:25:17,327][INFO] log:249;reward=0;action=3;reward_sum=6.585953998565668
2023-05-28T13:25:17.828540265Z [WORM][2023-05-28 13:25:17,828][INFO] log:249;reward=0.15025167465210032;action=2;reward_sum=6.736205673217769
2023-05-28T13:25:18.329141591Z [WORM][2023-05-28 13:25:18,328][INFO] log:249;reward=0.17528704404830986;action=0;reward_sum=6.9114927172660785
2023-05-28T13:25:18.829962630Z [WORM][2023-05-28 13:25:18,829][INFO] log:249;reward=0.025040459632873713;action=0;reward_sum=6.936533176898952
2023-05-28T13:25:19.330734187Z [WORM][2023-05-28 13:25:19,330][INFO] log:249;reward=0.0250385522842409;action=0;reward_sum=6.961571729183193
2023-05-28T13:25:19.831676113Z [WORM][2023-05-28 13:25:19,831][INFO] log:249;reward=0.025041079521178844;action=0;reward_sum=6.986612808704372
2023-05-28T13:25:20.332593653Z [WORM][2023-05-28 13:25:20,332][INFO] log:249;reward=0.9014734745025628;action=4;reward_sum=7.888086283206935
2023-05-28T13:25:20.833430402Z [WORM][2023-05-28 13:25:20,833][INFO] log:249;reward=0.10016641616821431;action=4;reward_sum=7.988252699375149
2023-05-28T13:25:21.334049973Z [WORM][2023-05-28 13:25:21,333][INFO] log:249;reward=0.10016469955444407;action=4;reward_sum=8.088417398929593
2023-05-28T13:25:21.834894125Z [WORM][2023-05-28 13:25:21,834][INFO] log:249;reward=0.4006489276885983;action=2;reward_sum=8.489066326618191
2023-05-28T13:25:22.335703633Z [WORM][2023-05-28 13:25:22,335][INFO] log:249;reward=0.20032711029052663;action=4;reward_sum=8.689393436908718
2023-05-28T13:25:22.836549098Z [WORM][2023-05-28 13:25:22,836][INFO] log:249;reward=0.10016584396362305;action=2;reward_sum=8.789559280872341
2023-05-28T13:25:23.337528835Z [WORM][2023-05-28 13:25:23,337][INFO] log:249;reward=0;action=3;reward_sum=8.789559280872341
2023-05-28T13:25:23.838459580Z [WORM][2023-05-28 13:25:23,838][INFO] log:249;reward=0.30053105354309295;action=4;reward_sum=9.090090334415434
2023-05-28T13:25:24.339164832Z [WORM][2023-05-28 13:25:24,338][INFO] log:249;reward=0.15026328563690328;action=2;reward_sum=9.240353620052337
2023-05-28T13:25:24.839989588Z [WORM][2023-05-28 13:25:24,839][INFO] log:249;reward=0.05008089542388916;action=2;reward_sum=9.290434515476226
2023-05-28T13:25:25.340904613Z [WORM][2023-05-28 13:25:25,340][INFO] log:249;reward=0.050083422660826216;action=2;reward_sum=9.340517938137053
2023-05-28T13:25:25.841698481Z [WORM][2023-05-28 13:25:25,841][INFO] log:249;reward=0;action=3;reward_sum=9.340517938137053
2023-05-28T13:25:26.342700260Z [WORM][2023-05-28 13:25:26,342][INFO] log:249;reward=0.0;action=1;reward_sum=9.340517938137053
2023-05-28T13:25:26.843275929Z [WORM][2023-05-28 13:25:26,843][INFO] log:249;reward=0.15024504661560023;action=2;reward_sum=9.490762984752653
2023-05-28T13:25:27.344251297Z [WORM][2023-05-28 13:25:27,343][INFO] log:249;reward=0.37562474012374913;action=0;reward_sum=9.866387724876402
2023-05-28T13:25:27.845073569Z [WORM][2023-05-28 13:25:27,844][INFO] log:249;reward=0.10016145706176616;action=2;reward_sum=9.966549181938168
2023-05-28T13:25:28.345745278Z [WORM][2023-05-28 13:25:28,345][INFO] log:249;reward=0.05008027553558314;action=0;reward_sum=10.016629457473751
2023-05-28T13:25:28.846504050Z [WORM][2023-05-28 13:25:28,846][INFO] log:249;reward=0.10016162395477224;action=2;reward_sum=10.116791081428524
2023-05-28T13:25:29.347531126Z [WORM][2023-05-28 13:25:29,347][INFO] log:249;reward=0;action=3;reward_sum=10.116791081428524
2023-05-28T13:25:29.486712466Z [WORM][2023-05-28 13:25:29,486][INFO] fetching info...
2023-05-28T13:25:29.486763752Z [WORM][2023-05-28 13:25:29,486][INFO] fetching info...
2023-05-28T13:25:29.486768802Z [WORM][2023-05-28 13:25:29,486][INFO] scanning...
2023-05-28T13:25:29.716435949Z [WORM][2023-05-28 13:25:29,716][INFO] scanning...
2023-05-28T13:25:29.848233071Z [WORM][2023-05-28 13:25:29,848][INFO] log:249;reward=1.2019666194915786;action=4;reward_sum=11.318757700920102
2023-05-28T13:25:29.921427550Z [WORM][2023-05-28 13:25:29,921][INFO] fetching info...
2023-05-28T13:25:29.921489175Z [WORM][2023-05-28 13:25:29,921][INFO] fetching info...
2023-05-28T13:25:29.921521115Z [WORM][2023-05-28 13:25:29,921][INFO] fetching info...
2023-05-28T13:25:29.921554177Z [WORM][2023-05-28 13:25:29,921][INFO] scanning...
2023-05-28T13:25:30.144152519Z [WORM][2023-05-28 13:25:30,143][INFO] fetching info...
2023-05-28T13:25:30.144232159Z [WORM][2023-05-28 13:25:30,144][INFO] scanning...
2023-05-28T13:25:30.348696740Z [WORM][2023-05-28 13:25:30,348][INFO] log:249;reward=0.0;action=1;reward_sum=11.318757700920102
2023-05-28T13:25:31.350938273Z [WORM][2023-05-28 13:25:31,350][INFO] log:250;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:25:31.851763190Z [WORM][2023-05-28 13:25:31,851][INFO] log:250;reward=0;action=3;reward_sum=0.0
2023-05-28T13:25:32.853423531Z [WORM][2023-05-28 13:25:32,852][INFO] log:251;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:25:33.854725072Z [WORM][2023-05-28 13:25:33,854][INFO] log:252;reward=0;action=3;reward_sum=0.0
2023-05-28T13:25:34.355765943Z [WORM][2023-05-28 13:25:34,355][INFO] pinging...
2023-05-28T13:25:34.856536828Z [WORM][2023-05-28 13:25:34,856][INFO] log:253;reward=0.3255417704582211;action=0;reward_sum=0.3255417704582211
2023-05-28T13:25:35.357346777Z [WORM][2023-05-28 13:25:35,357][INFO] log:253;reward=0.6510849714279168;action=2;reward_sum=0.9766267418861379
2023-05-28T13:25:35.858253938Z [WORM][2023-05-28 13:25:35,857][INFO] log:253;reward=0.050082933902740656;action=0;reward_sum=1.0267096757888785
2023-05-28T13:25:36.359092710Z [WORM][2023-05-28 13:25:36,358][INFO] log:253;reward=0.0;action=1;reward_sum=1.0267096757888785
2023-05-28T13:25:36.859976587Z [WORM][2023-05-28 13:25:36,859][INFO] log:253;reward=0.15024240016937185;action=2;reward_sum=1.1769520759582504
2023-05-28T13:25:37.360799440Z [WORM][2023-05-28 13:25:37,360][INFO] log:253;reward=0.050084781646727805;action=2;reward_sum=1.2270368576049782
2023-05-28T13:25:37.861739622Z [WORM][2023-05-28 13:25:37,861][INFO] log:253;reward=0.10017726421356166;action=0;reward_sum=1.3272141218185398
2023-05-28T13:25:38.362720471Z [WORM][2023-05-28 13:25:38,362][INFO] log:253;reward=1.7029094696044922;action=4;reward_sum=3.030123591423032
2023-05-28T13:25:38.863656597Z [WORM][2023-05-28 13:25:38,863][INFO] log:253;reward=0.10017228126525879;action=4;reward_sum=3.130295872688291
2023-05-28T13:25:39.364478637Z [WORM][2023-05-28 13:25:39,364][INFO] log:253;reward=0.0751377463340761;action=0;reward_sum=3.205433619022367
2023-05-28T13:25:39.865351945Z [WORM][2023-05-28 13:25:39,865][INFO] log:253;reward=0;action=3;reward_sum=3.205433619022367
2023-05-28T13:25:40.366441848Z [WORM][2023-05-28 13:25:40,366][INFO] log:253;reward=0;action=3;reward_sum=3.205433619022367
2023-05-28T13:25:40.867292804Z [WORM][2023-05-28 13:25:40,867][INFO] log:253;reward=0.07514033317565882;action=0;reward_sum=3.2805739521980257
2023-05-28T13:25:41.368345878Z [WORM][2023-05-28 13:25:41,368][INFO] log:253;reward=0.025053513050079523;action=0;reward_sum=3.3056274652481052
